gameid,blue_datacompleteness,blue_url,league,blue_year,blue_split,blue_playoffs,date,blue_game,blue_patch,blue_participantid,blue_side,blue_position,blue_playername,blue_playerid,blue_teamname,blue_teamid,blue_champion,blue_ban1,blue_ban2,blue_ban3,blue_ban4,blue_ban5,blue_pick1,blue_pick2,blue_pick3,blue_pick4,blue_pick5,blue_gamelength,blue_result,blue_kills,blue_deaths,blue_assists,blue_teamkills,blue_teamdeaths,blue_doublekills,blue_triplekills,blue_quadrakills,blue_pentakills,blue_firstblood,blue_firstbloodkill,blue_firstbloodassist,blue_firstbloodvictim,blue_team kpm,blue_ckpm,blue_firstdragon,blue_dragons,blue_opp_dragons,blue_elementaldrakes,blue_opp_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_chemtechs,blue_hextechs,blue_dragons (type unknown),blue_elders,blue_opp_elders,blue_firstherald,blue_heralds,blue_opp_heralds,blue_void_grubs,blue_opp_void_grubs,blue_firstbaron,blue_barons,blue_opp_barons,blue_atakhans,blue_opp_atakhans,blue_firsttower,blue_towers,blue_opp_towers,blue_firstmidtower,blue_firsttothreetowers,blue_turretplates,blue_opp_turretplates,blue_inhibitors,blue_opp_inhibitors,blue_damagetochampions,blue_dpm,blue_damageshare,blue_damagetakenperminute,blue_damagemitigatedperminute,blue_damagetotowers,blue_wardsplaced,blue_wpm,blue_wardskilled,blue_wcpm,blue_controlwardsbought,blue_visionscore,blue_vspm,blue_totalgold,blue_earnedgold,blue_earned gpm,blue_earnedgoldshare,blue_goldspent,blue_gspd,blue_gpr,blue_total cs,blue_minionkills,blue_monsterkills,blue_monsterkillsownjungle,blue_monsterkillsenemyjungle,blue_cspm,blue_goldat10,blue_xpat10,blue_csat10,blue_opp_goldat10,blue_opp_xpat10,blue_opp_csat10,blue_golddiffat10,blue_xpdiffat10,blue_csdiffat10,blue_killsat10,blue_assistsat10,blue_deathsat10,blue_opp_killsat10,blue_opp_assistsat10,blue_opp_deathsat10,blue_goldat15,blue_xpat15,blue_csat15,blue_opp_goldat15,blue_opp_xpat15,blue_opp_csat15,blue_golddiffat15,blue_xpdiffat15,blue_csdiffat15,blue_killsat15,blue_assistsat15,blue_deathsat15,blue_opp_killsat15,blue_opp_assistsat15,blue_opp_deathsat15,blue_goldat20,blue_xpat20,blue_csat20,blue_opp_goldat20,blue_opp_xpat20,blue_opp_csat20,blue_golddiffat20,blue_xpdiffat20,blue_csdiffat20,blue_killsat20,blue_assistsat20,blue_deathsat20,blue_opp_killsat20,blue_opp_assistsat20,blue_opp_deathsat20,blue_goldat25,blue_xpat25,blue_csat25,blue_opp_goldat25,blue_opp_xpat25,blue_opp_csat25,blue_golddiffat25,blue_xpdiffat25,blue_csdiffat25,blue_killsat25,blue_assistsat25,blue_deathsat25,blue_opp_killsat25,blue_opp_assistsat25,blue_opp_deathsat25,red_datacompleteness,red_url,red_year,red_split,red_playoffs,red_game,red_patch,red_participantid,red_side,red_position,red_playername,red_playerid,red_teamname,red_teamid,red_champion,red_ban1,red_ban2,red_ban3,red_ban4,red_ban5,red_pick1,red_pick2,red_pick3,red_pick4,red_pick5,red_gamelength,red_result,red_kills,red_deaths,red_assists,red_teamkills,red_teamdeaths,red_doublekills,red_triplekills,red_quadrakills,red_pentakills,red_firstblood,red_firstbloodkill,red_firstbloodassist,red_firstbloodvictim,red_team kpm,red_ckpm,red_firstdragon,red_dragons,red_opp_dragons,red_elementaldrakes,red_opp_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_chemtechs,red_hextechs,red_dragons (type unknown),red_elders,red_opp_elders,red_firstherald,red_heralds,red_opp_heralds,red_void_grubs,red_opp_void_grubs,red_firstbaron,red_barons,red_opp_barons,red_atakhans,red_opp_atakhans,red_firsttower,red_towers,red_opp_towers,red_firstmidtower,red_firsttothreetowers,red_turretplates,red_opp_turretplates,red_inhibitors,red_opp_inhibitors,red_damagetochampions,red_dpm,red_damageshare,red_damagetakenperminute,red_damagemitigatedperminute,red_damagetotowers,red_wardsplaced,red_wpm,red_wardskilled,red_wcpm,red_controlwardsbought,red_visionscore,red_vspm,red_totalgold,red_earnedgold,red_earned gpm,red_earnedgoldshare,red_goldspent,red_gspd,red_gpr,red_total cs,red_minionkills,red_monsterkills,red_monsterkillsownjungle,red_monsterkillsenemyjungle,red_cspm,red_goldat10,red_xpat10,red_csat10,red_opp_goldat10,red_opp_xpat10,red_opp_csat10,red_golddiffat10,red_xpdiffat10,red_csdiffat10,red_killsat10,red_assistsat10,red_deathsat10,red_opp_killsat10,red_opp_assistsat10,red_opp_deathsat10,red_goldat15,red_xpat15,red_csat15,red_opp_goldat15,red_opp_xpat15,red_opp_csat15,red_golddiffat15,red_xpdiffat15,red_csdiffat15,red_killsat15,red_assistsat15,red_deathsat15,red_opp_killsat15,red_opp_assistsat15,red_opp_deathsat15,red_goldat20,red_xpat20,red_csat20,red_opp_goldat20,red_opp_xpat20,red_opp_csat20,red_golddiffat20,red_xpdiffat20,red_csdiffat20,red_killsat20,red_assistsat20,red_deathsat20,red_opp_killsat20,red_opp_assistsat20,red_opp_deathsat20,red_goldat25,red_xpat25,red_csat25,red_opp_goldat25,red_opp_xpat25,red_opp_csat25,red_golddiffat25,red_xpdiffat25,red_csdiffat25,red_killsat25,red_assistsat25,red_deathsat25,red_opp_killsat25,red_opp_assistsat25,red_opp_deathsat25
LOLTMNT03_293331,complete,,LCKC,2025,Rounds 3-5,0,2025-08-29 06:47:00,3,15.16,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Nocturne,Vi,Sivir,Sion,Nautilus,Jhin,Trundle,Azir,K'Sante,Bard,1822,0,11,16,31,11,16,0.0,0.0,0.0,0.0,0.0,,,,0.3622,0.8891,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,1.0,1.0,3.0,1.0,0.0,1.0,68775,2264.8189,,3762.6454,3609.978,10037.0,93,3.0626,58,1.91,33,255,8.3974,52128,32166,1059.2536,,49508,0.0477313,-0.62,,804.0,179,,,32.371,14998.0,18233.0,310.0,16061.0,18961.0,341.0,-1063.0,-728.0,-31.0,1.0,2.0,2.0,2.0,4.0,1.0,23365.0,29922.0,534.0,23879.0,30252.0,556.0,-514.0,-330.0,-22.0,1.0,2.0,2.0,2.0,4.0,1.0,33701.0,42141.0,697.0,32571.0,41297.0,712.0,1130.0,844.0,-15.0,4.0,10.0,4.0,4.0,9.0,4.0,42271.0,52359.0,856.0,42952.0,55297.0,890.0,-681.0,-2938.0,-34.0,7.0,20.0,8.0,8.0,23.0,7.0,complete,,2025,Rounds 3-5,0,3,15.16,200,Red,team,,,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,,Pantheon,Yunara,Varus,Yorick,Gnar,Lucian,Orianna,Naafiri,Renekton,Rell,1822,1,16,11,49,16,11,2.0,1.0,1.0,0.0,1.0,,,,0.5269,0.8891,1.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,86926,2862.5467,,3402.4149,3075.4446,23181.0,117,3.8529,48,1.5807,40,254,8.3644,56417,36455,1200.494,,47200,-0.0477313,0.62,,822.0,203,,,33.7541,16061.0,18961.0,341.0,14998.0,18233.0,310.0,1063.0,728.0,31.0,2.0,4.0,1.0,1.0,2.0,2.0,23879.0,30252.0,556.0,23365.0,29922.0,534.0,514.0,330.0,22.0,2.0,4.0,1.0,1.0,2.0,2.0,32571.0,41297.0,712.0,33701.0,42141.0,697.0,-1130.0,-844.0,15.0,4.0,9.0,4.0,4.0,10.0,4.0,42952.0,55297.0,890.0,42271.0,52359.0,856.0,681.0,2938.0,34.0,8.0,23.0,7.0,7.0,20.0,8.0
LOLTMNT03_294324,complete,,LCKC,2025,Rounds 3-5,0,2025-08-29 05:05:49,1,15.16,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Nocturne,Vi,Varus,Miss Fortune,Annie,Rumble,Corki,Xin Zhao,Alistar,Taliyah,1695,1,27,8,67,27,8,3.0,1.0,0.0,0.0,0.0,,,,0.9558,1.2389,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,3.0,5.0,2.0,0.0,86783,3071.9646,,3950.7965,2998.2655,23076.0,101,3.5752,31,1.0973,31,215,7.6106,59865,41198,1458.3363,,51893,0.140999,-0.12,,709.0,222,,,32.9558,14685.0,18593.0,320.0,16797.0,18915.0,341.0,-2112.0,-322.0,-21.0,0.0,0.0,3.0,3.0,5.0,0.0,22547.0,28260.0,504.0,25178.0,28743.0,530.0,-2631.0,-483.0,-26.0,1.0,0.0,3.0,3.0,5.0,1.0,36485.0,43097.0,669.0,34182.0,39131.0,680.0,2303.0,3966.0,-11.0,10.0,23.0,6.0,6.0,11.0,10.0,49870.0,61453.0,837.0,42217.0,48883.0,803.0,7653.0,12570.0,34.0,20.0,46.0,8.0,8.0,17.0,20.0,complete,,2025,Rounds 3-5,0,1,15.16,200,Red,team,,,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,,Pantheon,Yunara,Poppy,Bard,Pyke,Ambessa,Wukong,Neeko,Kai'Sa,Ahri,1695,0,8,27,17,8,27,0.0,0.0,0.0,0.0,1.0,,,,0.2832,1.2389,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,10.0,1.0,0.0,5.0,3.0,0.0,2.0,66641,2358.9735,,3905.9823,2604.9912,7491.0,82,2.9027,28,0.9912,29,181,6.4071,46564,27897,987.5044,,45058,-0.140999,0.12,,724.0,163,,,31.3982,16797.0,18915.0,341.0,14685.0,18593.0,320.0,2112.0,322.0,21.0,3.0,5.0,0.0,0.0,0.0,3.0,25178.0,28743.0,530.0,22547.0,28260.0,504.0,2631.0,483.0,26.0,3.0,5.0,1.0,1.0,0.0,3.0,34182.0,39131.0,680.0,36485.0,43097.0,669.0,-2303.0,-3966.0,11.0,6.0,11.0,10.0,10.0,23.0,6.0,42217.0,48883.0,803.0,49870.0,61453.0,837.0,-7653.0,-12570.0,-34.0,8.0,17.0,20.0,20.0,46.0,8.0
LOLTMNT03_291256,complete,,LCKC,2025,Rounds 3-5,0,2025-08-26 11:29:27,2,15.16,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Orianna,Jarvan IV,Aurora,Poppy,Neeko,Taliyah,Ambessa,Vi,Xayah,Rakan,1701,1,18,4,48,18,4,5.0,0.0,0.0,0.0,0.0,,,,0.6349,0.776,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,7.0,1.0,2.0,0.0,74607,2631.6402,,2866.4198,3125.8201,20582.0,107,3.7743,46,1.6226,36,263,9.2769,63083,44355,1564.5503,,50450,0.173796,2.8,,912.0,229,,,40.2469,16248.0,19426.0,360.0,15499.0,18477.0,331.0,749.0,949.0,29.0,1.0,3.0,1.0,1.0,1.0,1.0,27693.0,32526.0,574.0,23910.0,29478.0,509.0,3783.0,3048.0,65.0,6.0,12.0,4.0,4.0,5.0,6.0,38017.0,47104.0,804.0,32514.0,42431.0,724.0,5503.0,4673.0,80.0,7.0,15.0,4.0,4.0,5.0,7.0,49155.0,63938.0,1012.0,39908.0,53694.0,894.0,9247.0,10244.0,118.0,11.0,30.0,4.0,4.0,5.0,11.0,complete,,2025,Rounds 3-5,0,2,15.16,200,Red,team,,,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,,Pantheon,Yunara,Wukong,Kai'Sa,Corki,Gwen,Trundle,Ryze,Alistar,Sivir,1701,0,4,18,5,4,18,0.0,0.0,0.0,0.0,1.0,,,,0.1411,0.776,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,7.0,0.0,2.0,51515,1817.1076,,3600.9877,3068.9947,402.0,90,3.1746,45,1.5873,27,233,8.2187,44512,25784,909.4885,,42383,-0.173796,-2.8,,830.0,151,,,34.6032,15499.0,18477.0,331.0,16248.0,19426.0,360.0,-749.0,-949.0,-29.0,1.0,1.0,1.0,1.0,3.0,1.0,23910.0,29478.0,509.0,27693.0,32526.0,574.0,-3783.0,-3048.0,-65.0,4.0,5.0,6.0,6.0,12.0,4.0,32514.0,42431.0,724.0,38017.0,47104.0,804.0,-5503.0,-4673.0,-80.0,4.0,5.0,7.0,7.0,15.0,4.0,39908.0,53694.0,894.0,49155.0,63938.0,1012.0,-9247.0,-10244.0,-118.0,4.0,5.0,11.0,11.0,30.0,4.0
LOLTMNT03_291236,complete,,LCKC,2025,Rounds 3-5,0,2025-08-26 10:29:56,1,15.16,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Taliyah,Wukong,Ambessa,Ornn,K'Sante,Rumble,Azir,Jhin,Jax,Bard,2260,0,12,25,32,12,25,0.0,0.0,0.0,0.0,1.0,,,,0.3186,0.9823,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,2.0,2.0,0.0,2.0,85842,2278.9912,,4251.4779,2916.4248,3250.0,149,3.9558,46,1.2212,42,303,8.0442,64188,39758,1055.5221,,61983,-0.0639085,-1.24,,949.0,205,,,30.6372,15668.0,18632.0,323.0,17001.0,19991.0,362.0,-1333.0,-1359.0,-39.0,2.0,4.0,3.0,3.0,5.0,2.0,25416.0,30744.0,536.0,26474.0,31947.0,564.0,-1058.0,-1203.0,-28.0,5.0,11.0,7.0,7.0,12.0,5.0,34579.0,42098.0,689.0,35094.0,43567.0,738.0,-515.0,-1469.0,-49.0,8.0,21.0,9.0,9.0,19.0,8.0,41678.0,51453.0,852.0,45902.0,56289.0,874.0,-4224.0,-4836.0,-22.0,8.0,21.0,13.0,13.0,32.0,8.0,complete,,2025,Rounds 3-5,0,1,15.16,200,Red,team,,,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,,Pantheon,Trundle,Yunara,Jarvan IV,Vi,Varus,Xin Zhao,Ziggs,Galio,Nautilus,2260,1,25,12,59,25,12,2.0,0.0,0.0,0.0,0.0,,,,0.6637,0.9823,1.0,5.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,131748,3497.7345,,3371.6283,4298.7876,31295.0,130,3.4513,64,1.6991,52,333,8.8407,74774,50344,1336.5664,,66075,0.0639085,1.24,,969.0,251,,,32.3894,17001.0,19991.0,362.0,15668.0,18632.0,323.0,1333.0,1359.0,39.0,3.0,5.0,2.0,2.0,4.0,3.0,26474.0,31947.0,564.0,25416.0,30744.0,536.0,1058.0,1203.0,28.0,7.0,12.0,5.0,5.0,11.0,7.0,35094.0,43567.0,738.0,34579.0,42098.0,689.0,515.0,1469.0,49.0,9.0,19.0,8.0,8.0,21.0,9.0,45902.0,56289.0,874.0,41678.0,51453.0,852.0,4224.0,4836.0,22.0,13.0,32.0,8.0,8.0,21.0,13.0
LOLTMNT03_283636,complete,,LCKC,2025,Rounds 3-5,0,2025-08-19 09:00:15,2,15.16,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Taliyah,Varus,Yunara,Nautilus,Lucian,Aurora,Trundle,Aatrox,Miss Fortune,Rell,1769,0,11,24,27,11,24,1.0,0.0,0.0,0.0,1.0,,,,0.3731,1.1871,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,3.0,3.0,0.0,1.0,74440,2524.8163,,4769.5421,3620.2826,4516.0,104,3.5274,41,1.3906,37,238,8.0724,48437,29015,984.1153,,46250,-0.149223,-1.01,,723.0,137,,,29.169,15241.0,19249.0,345.0,14801.0,18672.0,324.0,440.0,577.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23707.0,30142.0,535.0,24047.0,31395.0,532.0,-340.0,-1253.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,33867.0,40220.0,646.0,34914.0,44621.0,698.0,-1047.0,-4401.0,-52.0,8.0,19.0,11.0,11.0,14.0,8.0,41112.0,49398.0,767.0,46795.0,61354.0,858.0,-5683.0,-11956.0,-91.0,9.0,19.0,18.0,18.0,29.0,9.0,complete,,2025,Rounds 3-5,0,2,15.16,200,Red,team,,,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,,Azir,Pantheon,Rumble,Sivir,Rakan,Sion,Ryze,Zed,Corki,Braum,1769,1,24,11,44,24,11,4.0,1.0,0.0,0.0,0.0,,,,0.814,1.1871,1.0,4.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,108080,3665.7999,,3867.2018,3785.2572,14550.0,94,3.1882,46,1.5602,35,244,8.2759,59794,40372,1369.316,,53708,0.149223,1.01,,769.0,229,,,33.8496,14801.0,18672.0,324.0,15241.0,19249.0,345.0,-440.0,-577.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,24047.0,31395.0,532.0,23707.0,30142.0,535.0,340.0,1253.0,-3.0,3.0,4.0,2.0,2.0,2.0,3.0,34914.0,44621.0,698.0,33867.0,40220.0,646.0,1047.0,4401.0,52.0,11.0,14.0,8.0,8.0,19.0,11.0,46795.0,61354.0,858.0,41112.0,49398.0,767.0,5683.0,11956.0,91.0,18.0,29.0,9.0,9.0,19.0,18.0
LOLTMNT02_300791,complete,,LCKC,2025,Rounds 3-5,0,2025-08-14 07:30:49,3,15.15,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,LeBlanc,Nocturne,Vi,Nautilus,Kai'Sa,Sivir,Jax,Aurora,Aatrox,Bard,2013,1,14,6,38,14,6,4.0,0.0,0.0,0.0,1.0,,,,0.4173,0.5961,0.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,77422,2307.6602,,3415.5589,2459.0462,23478.0,134,3.994,60,1.7884,44,322,9.5976,67514,45603,1359.2548,,59958,0.0885286,1.44,,975.0,285,,,37.5559,15389.0,20216.0,343.0,14846.0,19121.0,339.0,543.0,1095.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24720.0,32197.0,557.0,22939.0,30270.0,544.0,1781.0,1927.0,13.0,2.0,1.0,0.0,0.0,0.0,2.0,34060.0,45678.0,795.0,31385.0,43511.0,764.0,2675.0,2167.0,31.0,2.0,1.0,0.0,0.0,0.0,2.0,43803.0,59665.0,977.0,43531.0,57462.0,967.0,272.0,2203.0,10.0,4.0,6.0,5.0,5.0,13.0,4.0,complete,,2025,Rounds 3-5,0,3,15.15,200,Red,team,,,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,,Pantheon,Yunara,Poppy,Renekton,Jayce,Taliyah,Xin Zhao,Ambessa,Jinx,Thresh,2013,0,6,14,17,6,14,1.0,1.0,0.0,0.0,0.0,,,,0.1788,0.5961,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,6.0,0.0,1.0,69303,2065.6632,,3249.6274,2771.5946,4656.0,120,3.5768,57,1.699,43,289,8.614,57831,35920,1070.6408,,54875,-0.0885286,-1.44,,1006.0,219,,,36.5127,14846.0,19121.0,339.0,15389.0,20216.0,343.0,-543.0,-1095.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,22939.0,30270.0,544.0,24720.0,32197.0,557.0,-1781.0,-1927.0,-13.0,0.0,0.0,2.0,2.0,1.0,0.0,31385.0,43511.0,764.0,34060.0,45678.0,795.0,-2675.0,-2167.0,-31.0,0.0,0.0,2.0,2.0,1.0,0.0,43531.0,57462.0,967.0,43803.0,59665.0,977.0,-272.0,-2203.0,-10.0,5.0,13.0,4.0,4.0,6.0,5.0
LOLTMNT02_299798,complete,,LCKC,2025,Rounds 3-5,0,2025-08-11 09:24:18,2,15.15,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Taliyah,Poppy,Jayce,Kai'Sa,Alistar,Gwen,Jarvan IV,Orianna,Corki,Rell,1754,0,11,26,22,11,26,2.0,0.0,0.0,0.0,0.0,,,,0.3763,1.2657,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,2.0,0.0,2.0,75827,2593.854,,3804.4242,3509.3843,7369.0,92,3.1471,44,1.5051,32,222,7.5941,49410,30141,1031.049,,46933,-0.134637,-1.49,,767.0,188,,,32.6682,16945.0,19264.0,324.0,16390.0,18217.0,292.0,555.0,1047.0,32.0,5.0,6.0,5.0,5.0,6.0,5.0,24571.0,29677.0,526.0,26685.0,31778.0,508.0,-2114.0,-2101.0,18.0,5.0,6.0,10.0,10.0,14.0,5.0,33357.0,42431.0,715.0,35431.0,43594.0,702.0,-2074.0,-1163.0,13.0,6.0,6.0,10.0,10.0,14.0,6.0,41257.0,51686.0,859.0,46468.0,59270.0,861.0,-5211.0,-7584.0,-2.0,8.0,13.0,16.0,16.0,37.0,8.0,complete,,2025,Rounds 3-5,0,2,15.15,200,Red,team,,,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,,Pantheon,Azir,Aurora,Sivir,Rakan,Ambessa,Wukong,Galio,Lucian,Braum,1754,1,26,11,64,26,11,4.0,1.0,0.0,0.0,1.0,,,,0.8894,1.2657,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,83570,2858.7229,,3859.6351,3936.1574,22996.0,120,4.1049,38,1.2999,49,241,8.244,62583,43314,1481.6648,,53708,0.134637,1.49,,772.0,215,,,33.7628,16390.0,18217.0,292.0,16945.0,19264.0,324.0,-555.0,-1047.0,-32.0,5.0,6.0,5.0,5.0,6.0,5.0,26685.0,31778.0,508.0,24571.0,29677.0,526.0,2114.0,2101.0,-18.0,10.0,14.0,5.0,5.0,6.0,10.0,35431.0,43594.0,702.0,33357.0,42431.0,715.0,2074.0,1163.0,-13.0,10.0,14.0,6.0,6.0,6.0,10.0,46468.0,59270.0,861.0,41257.0,51686.0,859.0,5211.0,7584.0,2.0,16.0,37.0,8.0,8.0,13.0,16.0
LOLTMNT02_297346,complete,,LCKC,2025,Rounds 3-5,0,2025-08-08 06:47:41,3,15.15,100,Blue,team,,,BNK FEARX Youth,oe:team:20edec57649c30e1ed81e4b42634ac1,,Nocturne,Vi,Renekton,Xayah,Kai'Sa,Aurora,Sivir,Rakan,Jax,Kindred,2544,1,17,15,41,17,15,2.0,1.0,0.0,0.0,1.0,,,,0.4009,0.7547,1.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,5.0,1.0,1.0,10.0,6.0,2.0,0.0,140903,3323.184,,3598.4198,2691.4623,24552.0,166,3.9151,73,1.7217,42,382,9.0094,82996,55669,1312.9481,,75633,0.0916061,0.56,,1151.0,353,,,35.4717,16586.0,20257.0,365.0,16893.0,19699.0,346.0,-307.0,558.0,19.0,1.0,0.0,3.0,3.0,7.0,1.0,25169.0,30177.0,539.0,27023.0,31039.0,534.0,-1854.0,-862.0,5.0,2.0,2.0,7.0,7.0,17.0,2.0,36768.0,44658.0,726.0,34408.0,40908.0,685.0,2360.0,3750.0,41.0,7.0,19.0,8.0,8.0,20.0,7.0,46032.0,58731.0,936.0,45964.0,54942.0,870.0,68.0,3789.0,66.0,8.0,20.0,11.0,11.0,31.0,8.0,complete,,2025,Rounds 3-5,0,3,15.15,200,Red,team,,,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,,Rumble,Varus,Xin Zhao,Zed,Sion,Orianna,Yorick,Skarner,Zeri,Lulu,2544,0,15,17,38,15,17,3.0,0.0,0.0,0.0,0.0,,,,0.3538,0.7547,0.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,10.0,0.0,0.0,6.0,10.0,0.0,2.0,113831,2684.6934,,4020.9198,5251.2028,14472.0,155,3.6557,88,2.0755,61,441,10.4009,76353,49026,1156.2736,,69008,-0.0916061,-0.56,,1125.0,243,,,32.2642,16893.0,19699.0,346.0,16586.0,20257.0,365.0,307.0,-558.0,-19.0,3.0,7.0,1.0,1.0,0.0,3.0,27023.0,31039.0,534.0,25169.0,30177.0,539.0,1854.0,862.0,-5.0,7.0,17.0,2.0,2.0,2.0,7.0,34408.0,40908.0,685.0,36768.0,44658.0,726.0,-2360.0,-3750.0,-41.0,8.0,20.0,7.0,7.0,19.0,8.0,45964.0,54942.0,870.0,46032.0,58731.0,936.0,-68.0,-3789.0,-66.0,11.0,31.0,8.0,8.0,20.0,11.0
